CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE
0917T,Insj perm ccm-d sys 1 lead,0.0,0.0
0918T,Insj perm ccm-d sys dual ld,0.0,0.0
0919T,Rmvl perm ccm-d sys pg only,0.0,0.0
0920T,Rmvl perm ccm-d sys 1 pac ld,0.0,0.0
0921T,Rmvl perm ccm-d sys 1 dfb ld,0.0,0.0
0922T,Rmvl perm ccm-d sys dual ld,0.0,0.0
0923T,Rmvl&rplcmt perm ccm-d pg,0.0,0.0
0924T,Rpos prv ccm-d trnsvns eltrd,0.0,0.0
0925T,Rlcj skin pocket ccm-d pg,0.0,0.0
0926T,Prgrmg dev eval ccm-d ip,0.0,33.28
0927T,Interrog dev eval ccm-d ip,0.0,33.28
0928T,Rem interrog dev ccm-d phys,0.0,66.56
0929T,Rem interrog dev ccm-d tech,0.0,99.84
0930T,Ephys eval ccm-d ld 1st impl,0.0,33.28
0931T,Ephys eval ccm-d ld separate,0.0,33.28
0932T,N-invs det hrt fail aug echo,0.0,33.28
0933T,Tcat impl wrls l atr prs snr,0.0,0.0
0934T,Rem mntr wrls l atr prs snr,0.0,0.0
0935T,Cysto w/rnl pel symp dnrvtj,0.0,0.0
0936T,Photobiomodulation ther rta,0.0,0.0
0937T,Xtrnl ecg rec>15d<30d,0.0,133.12
0938T,Xtrnl ecg rec>15d<30d rec,0.0,99.84
0939T,Xtrnl ecg rec>15d<30d scan,0.0,99.84
0940T,Xtrnl ecg rec>15d<30d r&i,0.0,66.56
0941T,Cysto flx ins&xpns urtl scaf,0.0,0.0
0942T,Cysto flx rmv&rplc urtl scaf,0.0,0.0
0943T,Cysto flx rmvl urtl scaffold,0.0,0.0
0944T,3d cntr simula trgt lvr les,0.0,33.28
0945T,Intraop assmt abnl tum tiss,0.0,0.0
0946T,Ortho impl mvmt alys pair ct,0.0,33.28
0947T,Mrgfus strtctc bl-br disrpj,0.0,33.28
0948T,Rem interrog dev ccm phys,0.0,66.56
0949T,Rem interrog dev ccm tech,0.0,99.84
0950T,Abltj b9 prst8 tissue hifu,0.0,0.0
0956T,Prt crn ch cr&tun elt s-sclp,0.0,0.0
0957T,Rev s-sclp eltr ra rcvr&tlmt,0.0,0.0
0958T,Rmv s-sclp eltr ra rcvr&tlmt,0.0,0.0
0959T,Rmv/rplc magnet coil assem,0.0,0.0
0960T,Rpl s-sclp eltr ra rcvr&tlmt,0.0,0.0
0961T,Shortwave ifr radiation img,0.0,33.28
0962T,Asstv alg alys acous&ecg rec,0.0,33.28
0963T,Anosc sbmcsl njx bulking agt,0.0,0.0
0964T,I&cust prep jaw xpnsj 1arch,0.0,0.0
0965T,I&cst prp jw xpn dl arch non,0.0,0.0
0966T,I&cst prp jw xpn dl arch fxd,0.0,0.0
0967T,Tranal ins tmp clrc anst dev,0.0,0.0
0968T,Insj/rplcmt epcrnl nstim sys,0.0,0.0
0969T,Removal epicranial nstim sys,0.0,0.0
0970T,Ablt b9 brst tum perq lsr ea,0.0,0.0
0971T,Ablt mal brst tum pq lsr uni,0.0,0.0
0972T,Asstv alg clsfctn burn hlg,0.0,33.28
0973T,Slctv nzmtc dbrdmt t/a/l 1st,0.0,0.0
0974T,Slctv nzmtc dbrdmt t/a/l ea,0.0,0.0
0975T,Slctv nzmtc dbrdmt s/n/hf 1,0.0,0.0
0976T,Slctv nzmtc dbrdmt s/n/hf ea,0.0,0.0
0977T,Upr gi bld detcj snr capsule,0.0,33.28
0978T,Submucosal cryolysis therapy,0.0,0.0
0979T,Sbmcsl crylys ther sft palt,0.0,0.0
0980T,Sbmcsl crylys ther tng&tnsl,0.0,0.0
0981T,Tcat impl wrls ivc snr,0.0,0.0
0982T,Rem mntr impl ivc snr set-up,0.0,0.0
0983T,Rem mntr impl ivc snr phys,0.0,0.0
0984T,Iv img xtrc cere vsl oct 1st,0.0,33.28
0985T,Iv img xtrc cere vsl oct ea,0.0,33.28
0986T,Iv img icr cere vsl oct 1st,0.0,33.28
0987T,Iv img icr cere vsl oct ea,0.0,33.28
0988T,Opn ins/rplc ins ptn sbq&sbf,0.0,0.0
0989T,Revj/rmvl ins ptn subq&subf,0.0,0.0
0990T,Trncrv inst biod hydrgl mtrl,0.0,0.0
0991T,Cysto lo-nrg lithtrp&mcrsphr,0.0,0.0
0992T,N-invas assmt car rsk w/o ct,0.0,33.28
0993T,N-invas assmt car rsk w/ct,0.0,33.28
0994T,Evasc dlvr a-wal stbl rx prq,0.0,0.0
0995T,Evasc dlvr a-wal stbl rx opn,0.0,0.0
0996T,Ins&sclr fix caps bag prosth,0.0,0.0
0997T,Precuneus mag stimj tx plng,0.0,0.0
0998T,Precuneus mag stimj tx dlvr,0.0,0.0
0999T,Autol musc cell therapy hrvg,0.0,0.0
10004,Fna bx w/o img gdn ea addl,36.61,0.0
10005,Fna bx w/us gdn 1st les,62.23,0.0
10006,Fna bx w/us gdn ea addl,42.93,0.0
10007,Fna bx w/fluor gdn 1st les,79.87,0.0
10008,Fna bx w/fluor gdn ea addl,46.92,0.0
10009,Fna bx w/ct gdn 1st les,92.85,0.0
1000T,Autol musc cell therapy admn,0.0,0.0
10010,Fna bx w/ct gdn ea addl,65.56,0.0
10011,Fna bx w/mr gdn 1st les,0.0,0.0
10012,Fna bx w/mr gdn ea addl,0.0,0.0
1001T,Autol musc cell therapy njx,0.0,0.0
10021,Fna bx w/o img gdn 1st les,45.93,0.0
1002T,Air displacmnt plethysmograp,0.0,33.28
10030,Img gid flu coll drg sft tis,117.81,299.52
10035,Plmt sft tiss loclzj dev 1st,70.89,0.0
10036,Plmt sft tiss loclzj dev ea,36.61,0.0
1003T,Arthrp 1st crp/mtcrpl prostc,0.0,0.0
10040,Extraction,42.27,0.0
1004T,Elec alys s-scl eeg wo prgrm,0.0,0.0
1005T,Elec alys s-scl eeg prgr 1st,0.0,0.0
10060,I&d abscess simple/single,100.17,0.0
10061,I&d abscess comp/multiple,172.72,0.0
1006T,Elec alys s-scl eeg prgrm ea,0.0,0.0
1007T,Eeg impl s-sclp eeg w/o vid,0.0,0.0
10080,I&d pilonidal cyst simple,104.83,0.0
10081,I&d pilonidal cyst comp,168.06,0.0
1008T,Rem mntr s-scl eeg sys setup,0.0,0.0
1009T,Rem mntr s-sclp cont eeg sys,0.0,0.0
1010T,Cptr oph alys monoc eye mvmt,0.0,33.28
1011T,Pbm therapy of oral cavity,0.0,0.0
10120,Inc&rmvl fb subq tiss smpl,101.84,0.0
10121,Inc&rmvl fb subq tiss comp,171.06,0.0
1012T,Mtrz ab ntrno trph scl/tr mw,0.0,0.0
1013T,Lap srg imp/rpl eso nea&pg/r,0.0,0.0
10140,I&d hmtma seroma/fluid collj,115.15,0.0
1014T,Lap rv/rmv eso sph nstm eltr,0.0,0.0
1015T,Rev/rmv lw esoph sphnc npg/r,0.0,0.0
10160,Pnxr aspir absc hmtma bulla,91.19,0.0
1016T,Elec alys npgs esoph intraop,0.0,0.0
1017T,Elec aly npgs esoph sbsq w/o,0.0,0.0
10180,I&d complex po wound infctj,175.05,0.0
1018T,Elec alys npgs esoph sbsq w/,0.0,0.0
1019T,Lymphovenous bypass per xtr,0.0,0.0
1020T,Raman spectroscopy 1+skn les,0.0,0.0
1021T,Active thrc irrigation spx,0.0,0.0
1022T,Prq tis dsplmt ntra-abdl/pel,0.0,0.0
1023T,Prq tis dsplmt intrathoracic,0.0,0.0
1024T,Perq tiss dsplmt soft tissue,0.0,0.0
1025T,Alt elec fld dos&dlv sim mdl,0.0,33.28
11000,Dbrdmt ecz/infected skin<10%,24.29,0.0
11001,Dbrdmt ecz/infct skn ea addl,12.65,0.0
11004,Dbrdmt skin xtrnl gent&per,502.86,0.0
11005,Dbrdmt skin abdominal wall,690.23,0.0
11006,Dbrdmt skin xtrnl gent per,621.67,0.0
11008,Rmv prstc mtrl/mesh abd wall,243.61,0.0
11010,Debride skin at fx site,248.6,0.0
11011,Debride skin musc at fx site,263.91,0.0
11012,Deb skin bone at fx site,361.09,0.0
11042,Dbrdmt subq tis 1st 20sqcm/<,55.58,0.0
11043,Dbrdmt musc&/fsca 1st 20/<,137.78,0.0
11044,Dbrdmt bone 1st 20 sq cm/<,200.35,0.0
11045,Dbrdmt subq tiss each addl,21.96,0.0
11046,Dbrdmt musc&/fsca ea addl,47.59,0.0
11047,Dbrdmt bone each addl,84.86,0.0
11055,Paring/cutg b9 hyprker les 1,13.64,0.0
11056,Parng/cutg b9 hyprkr les 2-4,19.64,0.0
11057,Parng/cutg b9 hyprkr les >4,25.29,0.0
11102,Tangntl bx skin single les,29.95,0.0
11103,Tangntl bx skin ea sep/addl,17.64,0.0
11104,Punch bx skin single lesion,37.94,0.0
11105,Punch bx skin ea sep/addl,21.3,0.0
11106,Incal bx skn single les,46.26,0.0
11107,Incal bx skn ea sep/addl,24.96,0.0
11200,Rmvl skin tags up to&inc 15,68.89,0.0
11201,Rmvl skin tags ea addl 10,12.98,0.0
11300,Shave skin lesion 0.5 cm/<,27.62,0.0
11301,Shave skin lesion 0.6-1.0 cm,41.6,0.0
11302,Shave skin lesion 1.1-2.0 cm,48.26,0.0
11303,Shave skin lesion >2.0 cm,57.57,0.0
11305,Shave skin lesion 0.5 cm/<,32.61,0.0
11306,Shave skin lesion 0.6-1.0 cm,40.6,0.0
11307,Shave skin lesion 1.1-2.0 cm,51.25,0.0
11308,Shave skin lesion >2.0 cm,59.57,0.0
11310,Shave skin lesion 0.5 cm/<,36.28,0.0
11311,Shave skin lesion 0.6-1.0 cm,50.59,0.0
11312,Shave skin lesion 1.1-2.0 cm,60.24,0.0
11313,Shave skin lesion >2.0 cm,76.88,0.0
11400,Exc tr-ext b9+marg 0.5 cm<,76.21,0.0
11401,Exc tr-ext b9+marg 0.6-1 cm,94.18,0.0
11402,Exc tr-ext b9+marg 1.1-2 cm,102.17,0.0
11403,Exc tr-ext b9+marg 2.1-3cm,135.12,0.0
11404,Exc tr-ext b9+marg 3.1-4 cm,151.42,0.0
11406,Exc tr-ext b9+marg >4.0 cm,226.97,0.0
11420,Exc h-f-nk-sp b9+marg 0.5/<,75.88,0.0
11421,Exc h-f-nk-sp b9+marg 0.6-1,98.51,0.0
11422,Exc h-f-nk-sp b9+marg 1.1-2,123.8,0.0
11423,Exc h-f-nk-sp b9+marg 2.1-3,143.1,0.0
11424,Exc h-f-nk-sp b9+marg 3.1-4,164.4,0.0
11426,Exc h-f-nk-sp b9+marg >4 cm,243.94,0.0
11440,Exc face-mm b9+marg 0.5 cm/<,97.51,0.0
11441,Exc face-mm b9+marg 0.6-1 cm,119.81,0.0
11442,Exc face-mm b9+marg 1.1-2 cm,131.46,0.0
11443,Exc face-mm b9+marg 2.1-3 cm,158.75,0.0
11444,Exc face-mm b9+marg 3.1-4 cm,199.35,0.0
11446,Exc face-mm b9+marg >4 cm,281.55,0.0
11450,Exc skn hdrdnt ax smpl/ntrm,253.93,0.0
11451,Exc skn hdrdnt ax complex,318.82,0.0
11462,Exc skn hdrdnt ing smpl/ntrm,241.95,0.0
11463,Exc skn hdrdnt ing complex,314.5,0.0
11470,Exc skn h/p/p/u smpl/ntrm,279.88,0.0
11471,Exc skn h/p/p/u complex,330.47,0.0
11600,Exc tr-ext mal+marg 0.5 cm/<,108.16,0.0
11601,Exc tr-ext mal+marg 0.6-1 cm,127.8,0.0
11602,Exc tr-ext mal+marg 1.1-2 cm,136.12,0.0
11603,Exc tr-ext mal+marg 2.1-3 cm,162.74,0.0
11604,Exc tr-ext mal+marg 3.1-4 cm,180.38,0.0
11606,Exc tr-ext mal+marg >4 cm,274.23,0.0
11620,Exc h-f-nk-sp mal+marg 0.5/<,108.83,0.0
11621,Exc s/n/h/f/g mal+mrg 0.6-1,128.79,0.0
11622,Exc s/n/h/f/g mal+mrg 1.1-2,143.44,0.0
11623,Exc s/n/h/f/g mal+mrg 2.1-3,177.05,0.0
11624,Exc s/n/h/f/g mal+mrg 3.1-4,202.34,0.0
11626,Exc s/n/h/f/g mal+mrg >4 cm,253.26,0.0
11640,Exc f/e/e/n/l mal+mrg 0.5cm<,110.49,0.0
11641,Exc f/e/e/n/l mal+mrg 0.6-1,134.12,0.0
11642,Exc f/e/e/n/l mal+mrg 1.1-2,154.09,0.0
11643,Exc f/e/e/n/l mal+mrg 2.1-3,192.69,0.0
11644,Exc f/e/e/n/l mal+mrg 3.1-4,238.95,0.0
11646,Exc f/e/e/n/l mal+mrg >4 cm,331.8,0.0
11719,Trim nail(s) any number,6.66,0.0
11720,Debride nail 1-5,12.65,0.0
11721,Debride nail 6 or more,21.3,0.0
11730,Avulsion nail plate simple 1,48.59,0.0
11732,Avlsn nail plate simple each,14.98,0.0
11740,Evacuation subungual hmtma,31.28,0.0
11750,Excision nail&nail matrix,93.85,0.0
11755,Biopsy nail unit,54.25,0.0
11760,Repair of nail bed,103.5,0.0
11762,Reconstruction of nail bed,174.39,0.0
11765,Wedge excision skn nail fold,88.86,0.0
11770,Exc pilonidal cyst simple,180.38,0.0
11771,Exc pilonidal cyst xtnsv,440.29,0.0
11772,Exc pilonidal cyst comp,571.42,0.0
11900,Inject skin lesions </w 7,23.96,0.0
11901,Inject skin lesions >7,36.28,0.0
11920,Correct skin color 6.0 cm/<,102.17,0.0
11921,Correct skn color 6.1-20.0cm,115.48,0.0
11922,Correct skin color ea 20.0cm,24.29,0.0
11950,Subq njx filling matrl 1cc/<,44.26,0.0
11951,Subq njx fil matrl 1.1-5.0cc,61.9,0.0
11952,Subq njx fil matrl 5.1-10cc,87.19,0.0
11954,Subq njx fil matrl>10.0 cc,95.85,0.0
11960,Insert tissue expander(s),944.82,0.0
11970,Rplcmt tiss xpndr perm implt,515.51,0.0
11971,Rmvl tis xpndr wo insj implt,513.84,0.0
11976,Remove contraceptive capsule,79.87,0.0
11980,Implant hormone pellet(s),48.26,0.0
11981,Insertion drug dlvr implant,54.58,0.0
11982,Remove drug implant device,62.9,0.0
11983,Remove/insert drug implant,88.52,0.0
12001,Rpr s/n/ax/gen/trnk 2.5cm/<,43.93,0.0
12002,Rpr s/n/ax/gen/trnk2.6-7.5cm,57.24,0.0
12004,Rpr s/n/ax/gen/trk7.6-12.5cm,71.88,0.0
12005,Rpr s/n/a/gen/trk12.6-20.0cm,89.52,0.0
12006,Rpr s/n/a/gen/trk20.1-30.0cm,108.83,0.0
12007,Rpr s/n/ax/gen/trnk >30.0 cm,133.45,0.0
12011,Rpr f/e/e/n/l/m 2.5 cm/<,54.25,0.0
12013,Rpr f/e/e/n/l/m 2.6-5.0 cm,55.58,0.0
12014,Rpr f/e/e/n/l/m 5.1-7.5 cm,71.88,0.0
12015,Rpr f/e/e/n/l/m 7.6-12.5 cm,89.86,0.0
12016,Rpr fe/e/en/l/m 12.6-20.0 cm,121.8,0.0
12017,Rpr fe/e/en/l/m 20.1-30.0 cm,153.75,0.0
12018,Rpr f/e/e/n/l/m >30.0 cm,173.39,0.0
12020,Tx supfc wnd dehsn smpl clsr,178.05,0.0
12021,Tx supfc wnd dehsn w/packing,134.12,0.0
12031,Intmd rpr s/a/t/ext 2.5 cm/<,132.79,0.0
12032,Intmd rpr s/a/t/ext 2.6-7.5,164.4,0.0
12034,Intmd rpr s/tr/ext 7.6-12.5,179.38,0.0
12035,Intmd rpr s/a/t/ext 12.6-20,223.64,0.0
12036,Intmd rpr s/a/t/ext 20.1-30,269.24,0.0
12037,Intmd rpr s/tr/ext >30.0 cm,306.51,0.0
12041,Intmd rpr n-hf/genit 2.5cm/<,128.79,0.0
12042,Intmd rpr n-hf/genit2.6-7.5,167.73,0.0
12044,Intmd rpr n-hf/genit7.6-12.5,190.03,0.0
12045,Intmd rpr n-hf/genit12.6-20,267.57,0.0
12046,Intmd rpr n-hf/genit20.1-30,312.17,0.0
12047,Intmd rpr n-hf/genit >30.0cm,344.45,0.0
12051,Intmd rpr face/mm 2.5 cm/<,148.76,0.0
12052,Intmd rpr face/mm 2.6-5.0 cm,172.06,0.0
12053,Intmd rpr face/mm 5.1-7.5 cm,186.37,0.0
12054,Intmd rpr face/mm 7.6-12.5cm,196.35,0.0
12055,Intmd rpr face/mm 12.6-20 cm,293.2,0.0
12056,Intmd rpr face/mm 20.1-30.0,347.44,0.0
12057,Intmd rpr face/mm >30.0 cm,381.06,0.0
13100,Cmplx rpr trunk 1.1-2.5 cm,170.73,0.0
13101,Cmplx rpr trunk 2.6-7.5 cm,209.33,0.0
13102,Cmplx rpr trunk addl 5cm/<,59.57,0.0
13120,Cmplx rpr s/a/l 1.1-2.5 cm,197.68,0.0
13121,Cmplx rpr s/a/l 2.6-7.5 cm,214.66,0.0
13122,Cmplx rpr s/a/l addl 5 cm/>,67.56,0.0
13131,Cmplx rpr f/c/c/m/n/ax/g/h/f,203.34,0.0
13132,Cmplx rpr f/c/c/m/n/ax/g/h/f,250.27,0.0
13133,Cmplx rpr f/c/c/m/n/ax/g/h/f,101.84,0.0
13151,Cmplx rpr e/n/e/l 1.1-2.5 cm,232.29,0.0
13152,Cmplx rpr e/n/e/l 2.6-7.5 cm,277.56,0.0
13153,Cmplx rpr e/n/e/l addl 5cm/<,113.15,0.0
13160,Sec clsr surg wnd/dehsn xtn,738.15,0.0
14000,Tis trnfr trunk 10 sq cm/<,463.59,0.0
14001,Tis trnfr trunk 10.1-30sqcm,599.71,0.0
14020,Tis trnfr s/a/l 10 sq cm/<,502.86,0.0
14021,Tis trnfr s/a/l 10.1-30 sqcm,618.01,0.0
14040,Tis trnfr f/c/c/m/n/a/g/h/f,544.13,0.0
14041,Tis trnfr f/c/c/m/n/a/g/h/f,650.29,0.0
14060,Tis trnfr e/n/e/l 10 sq cm/<,571.42,0.0
14061,Tis trnfr e/n/e/l10.1-30sqcm,696.22,0.0
14301,Tis trnfr any 30.1-60 sq cm,765.44,0.0
14302,Tis trnfr addl 30 sq cm,182.04,0.0
14350,Filleted finger/toe flap,612.68,0.0
15002,Wound prep trk/arm/leg,196.35,0.0
15003,Wound prep addl 100 cm,39.6,0.0
15004,Wound prep f/n/hf/g,227.97,0.0
15005,Wnd prep f/n/hf/g addl cm,77.88,0.0
15011,Hrv skn cll ssp agrft 1st 25,0.0,0.0
15012,Hrv skn cll ssp agrft ea add,0.0,0.0
15013,Prepj skn cll ssp agrft 1st,0.0,0.0
15014,Prepj skn cll ssp agrft ea,0.0,0.0
15015,App skn cl ssp agrft t/a/l 1,0.0,0.0
15016,App skn cl ssp agrf t/a/l ea,0.0,0.0
15017,App skn cll ssp f/n/g/hf 1st,0.0,0.0
15018,App skn cll ssp f/n/g/hf ea,0.0,0.0
15040,Harvest cultured skin graft,113.48,0.0
15050,Pinch graft up to 2 cm diam,426.98,0.0
15100,Splt agrft t/a/l 1st 100sqcm,657.95,0.0
15101,Splt agrft t/a/l ea addl 100,100.17,0.0
15110,Epidrm agrft t/a/l 1st 100,668.93,0.0
15111,Epidrm agrft t/a/l ea addl,90.19,0.0
15115,Epdrm agrft f/s/n/h/f/g/m 1,648.63,0.0
15116,Epdrm agrft f/s/n/h/f/g/m ea,122.14,0.0
15120,Splt agrft f/s/n/h/f/g/m 1st,612.68,0.0
15121,Splt agrft f/s/n/h/f/g/m ea,118.81,0.0
15130,Drm agrft t/a/l 1st 100 sqcm,548.45,0.0
15131,Drm agrft t/a/l ea addl,74.88,0.0
15135,Drm agrft f/s/n/h/f/g/m 1st,671.59,0.0
15136,Drm agrft f/s/n/h/f/g/m ea,74.88,0.0
15150,Tis cltr skn agrft t/a/l 1st,615.01,0.0
15151,Tis cltr skn agrft t/a/l add,97.18,0.0
15152,Tis cltr skn agrft t/a/l ea,122.14,0.0
15155,Tis cltr agrft f/s/n/h/f/g 1,654.62,0.0
15156,Tis clt agrft f/s/n/h/f/g ad,134.45,0.0
15157,Tis clt agrft f/s/n/h/f/g ea,147.43,0.0
15200,Fth/gft fr trnk 20 sq cm/<,603.03,0.0
15201,Fth/gft fr trnk each addl,64.56,0.0
15220,Fth/gft fr s/a/l 20 sq cm/<,535.81,0.0
15221,Fth/gft fr s/a/l each addl,57.57,0.0
15240,Fth/gft f/c/c/m/n/ax/g/h/f20,695.55,0.0
15241,Fth/gft f/c/c/m/n/a/g/h/f ea,89.19,0.0
15260,Fth/gft fr n/e/e/l 20 sqcm/<,724.84,0.0
15261,Fth/gft fr n/e/e/l each addl,112.15,0.0
15271,Skin sub graft trnk/arm/leg,74.88,0.0
15272,Skin sub graft t/a/l add-on,14.64,0.0
15273,Skin sub grft t/arm/lg child,171.06,0.0
15274,Skn sub grft t/a/l child add,38.94,0.0
15275,Skin sub graft face/nk/hf/g,83.87,0.0
15276,Skin sub graft f/n/hf/g addl,21.96,0.0
15277,Skn sub grft f/n/hf/g child,196.68,0.0
15278,Skn sub grft f/n/hf/g ch add,48.59,0.0
15570,Skin pedicle flap trunk,670.26,0.0
15572,Skin pedicle flap arms/legs,667.6,0.0
15574,Pedcle fh/ch/ch/m/n/ax/g/h/f,637.31,0.0
15576,Pedicle e/n/e/l/ntroral,561.43,0.0
15600,Delay flap trunk,211.99,0.0
15610,Delay flap arms/legs,234.62,0.0
15620,Delay flap f/c/c/n/ax/g/h/f,303.51,0.0
15630,Delay flap eye/nos/ear/lip,310.17,0.0
15650,Transfer skin pedicle flap,381.39,0.0
15730,Mdfc flap w/prsrv vasc pedcl,779.42,0.0
15731,Forehead flap w/vasc pedicle,874.27,0.0
15733,Musc myoq/fscq flp h&n pedcl,904.88,0.0
15734,Muscle-skin graft trunk,1381.79,0.0
15736,Muscle-skin graft arm,1107.23,0.0
15738,Muscle-skin graft leg,1144.17,0.0
15740,Island pedicle flap graft,748.47,0.0
15750,Neurovascular pedicle flap,836.66,0.0
15756,Free myo/skin flap microvasc,1954.87,0.0
15757,Free skin flap microvasc,1938.56,0.0
15758,Free fascial flap microvasc,1934.23,0.0
15760,Composite skin graft,609.02,0.0
15769,Grfg autol soft tiss dir exc,452.94,0.0
15770,Derma-fat-fascia graft,604.03,0.0
15771,Grfg autol fat lipo 50 cc/<,471.91,0.0
15772,Grfg autol fat lipo ea addl,125.8,0.0
15773,Grfg autol fat lipo 25 cc/<,452.61,0.0
15774,Gfrg autol fat lipo ea addl,121.14,0.0
15775,Hair trnspl 1-15 punch grfts,222.31,0.0
15776,Hair trnspl >15 punch grafts,302.52,0.0
15777,Acellular derm matrix implt,181.71,0.0
15778,Impl absrb msh/prsth dly cls,352.1,0.0
15780,Dermabrasion total face,562.1,0.0
15781,Dermabrasion segmental face,367.08,0.0
15782,Dermabrasion other than face,319.16,0.0
15783,Dermabrasion suprfl any site,305.84,0.0
15786,Abrasion lesion single,118.48,0.0
15787,Abrasion lesions add-on,14.31,0.0
15788,Chemical peel facial epidrm,195.02,0.0
15789,Chemical peel facial dermal,356.43,0.0
15792,Chem peel nonfacial epidrm,191.36,0.0
15793,Chemical peel nonfacial drm,316.83,0.0
15820,Blepharoplasty lower eyelid,448.95,0.0
15821,Blepharp lwr eyelid fat pad,481.89,0.0
15822,Blepharoplasty upper eyelid,354.43,0.0
15823,Blepharp upr eyelid xcsv skn,479.9,0.0
15824,Rhytidectomy forehead,0.0,0.0
15825,Rhytdct nck pltysml tghtg,0.0,0.0
15826,Rhytidectomy glblr frn lines,0.0,0.0
15828,Rhytidectomy cheek chn & nck,0.0,0.0
15829,Rhytidectomy smas flap,0.0,0.0
15830,Exc excessive skin abdomen,1063.3,0.0
15832,Exc excessive skin thigh,839.32,0.0
15833,Exc excessive skin leg,795.06,0.0
15834,Exc excessive skin hip,808.7,0.0
15835,Exc excessive skin buttock,841.65,0.0
15836,Exc excessive skin arm,726.17,0.0
15837,Exc excsv skin forearm/hand,655.95,0.0
15838,Exc excsv submental fat pad,597.71,0.0
15839,Exc excessive skn other area,679.58,0.0
15840,Nerve palsy fascial graft,883.25,0.0
15841,Nerve palsy muscle graft,1575.14,0.0
15842,Nerve palsy microsurg graft,2355.23,0.0
15845,Skin and muscle repair face,964.12,0.0
15847,Exc skin abd add-on,0.0,0.0
15851,Removal sutr/staple req anes,58.24,0.0
15852,Dressing change not for burn,38.6,0.0
15853,Removal sutr/stapl xreq anes,13.31,166.4
15854,Removal sutr&stapl xreq anes,17.64,166.4
15860,Iv njx tst vasc flo flap/grf,92.85,0.0
15876,Suction lipectomy head&neck,0.0,0.0
15877,Suction lipectomy trunk,0.0,0.0
15878,Suction lipectomy upr extrem,0.0,0.0
15879,Suction lipectomy lwr extrem,0.0,0.0
15920,Exc coccygl pr ulc prim sutr,626.0,0.0
15922,Exc coccygl pr ulc flap clsr,728.5,0.0
15931,Exc sacral pr ulc prim sutr,670.92,0.0
15933,Exc sac pr ulc prim str ostc,820.02,0.0
15934,Exc sacral pr ulc skn flap,885.25,0.0
15935,Exc sac pr ulc skn flp ostc,1041.33,0.0
15936,Exc sac pr ulc prep mus flap,835.0,0.0
15937,Exc sac pr ulc prep mus ostc,916.2,0.0
15940,Exc ischial pr ulc prim sutr,661.94,0.0
15941,Exc isch pr ulc prm sut ostc,862.95,0.0
15944,Exc isch pr ulc skn flp clsr,847.97,0.0
15945,Exc isch pr ulc skn flp ostc,923.52,0.0
15946,Exc isch pr ulc prep mus flp,1455.33,0.0
15950,Exc trchntr pr ulc prim sutr,586.39,0.0
15951,Exc trchntr pr ulc ostc,820.68,0.0
15952,Exc trchntr pr ulc flp clsr,830.0,0.0
15953,Exc trchntr pr ulc flp ostc,914.87,0.0
15956,Exc trchntr pr ulc prep flap,1089.25,0.0
15958,Exc trchntr pr ulc prep ostc,1079.94,0.0
15999,Unlisted px exc pressure ulc,0.0,0.0
16000,Initial treatment of burn(s),41.93,0.0
16020,Dress/debrid p-thick burn s,54.25,0.0
16025,Dress/debrid p-thick burn m,101.5,0.0
16030,Dress/debrid p-thick burn l,122.47,0.0
16035,Escharotomy 1st incision,178.05,0.0
16036,Escharotomy ea addl incision,73.22,0.0
17000,Destruct premalg lesion,47.59,0.0
17003,Destruct premalg les 2-14,1.66,0.0
17004,Destroy premal lesions 15/>,82.53,0.0
17106,Dstr cut vsc prlf les<10sqcm,238.62,0.0
17107,Dstr cut vsc prlf les10-50sq,307.84,0.0
17108,Dstr cut vsc prlf les>50sqcm,451.94,0.0
17110,Destruction b9 les up to 14,62.23,0.0
17111,Destruction b9 lesions 15/>,73.55,0.0
17250,Chem caut of granltj tissue,35.28,0.0
17260,Dstrj mal les t/a/l 0.5 cm/<,58.91,0.0
17261,Dstrj mal les t/a/l .6-1.0cm,74.21,0.0
17262,Dstrj mal les t/a/l 1.1-2.0,92.85,0.0
17263,Dstrj mal les t/a/l 2.1-3.0,102.17,0.0
17264,Dstrj mal les t/a/l 3.1-4.0,108.83,0.0
17266,Dstrj mal les t/a/l >4.0 cm,127.13,0.0
17270,Dstr mal les s/n/h/f/g .5 /<,80.87,0.0
17271,Dstr mal les s/n/h/f/g 0.6-1,88.86,0.0
17272,Dstr mal les s/n/h/f/g 1.1-2,101.17,0.0
17273,Dstr mal les s/n/h/f/g 2.1-3,114.15,0.0
17274,Dstr mal les s/n/h/f/g 3.1-4,138.44,0.0
17276,Dstr mal les s/n/h/f/g >4.0,167.07,0.0
17280,Dstr mal ls f/e/e/n/l/m .5/<,74.21,0.0
17281,Dstr mal ls f/e/e/n/l/m .6-1,99.17,0.0
17282,Dstr mal ls f/e/e/n/l/m1.1-2,113.48,0.0
17283,Dstr mal ls f/e/e/n/l/m2.1-3,140.44,0.0
17284,Dstr mal ls f/e/e/n/l/m3.1-4,164.74,0.0
17286,Dstr mal ls f/e/e/n/l/m>4.0,223.64,0.0
17311,Mohs 1 stage h/n/hf/g,285.88,0.0
17312,Mohs addl stage,152.42,0.0
17313,Mohs 1 stage t/a/l,256.59,0.0
17314,Mohs addl stage t/a/l,139.11,0.0
17315,Mohs surg addl block,39.94,0.0
